TransactionID,Date,StoreID,ProductID,Quantity,UnitPrice,CustomerID,PaymentMethod,ProductCategory
T1613,2023-06-17,S001,P017,5,667,C166,Cash,Smartphone
T1614,2023-04-02,S002,P013,1,229,C196,Card,Monitor
T1615,2023-12-19,S003,P017,5,671,C245,Online,Smartphone
T1616,2023-02-28,S002,P009,2,1301,C165,Cash,Monitor
T1617,2023-02-28,S003,P012,4,668,C109,Cash,Monitor
T1618,2023-10-31,S004,P014,1,692,C286,Online,Tablet
T1619,2023-06-18,S001,P014,3,72,C258,Online,Tablet
T1620,2023-09-26,S003,P008,4,1400,C131,Online,Printer
T1621,2023-12-29,S004,P005,1,1227,C251,Online,Printer
T1622,2023-02-14,S001,P019,3,668,C342,Card,Camera
T1623,2023-12-11,S003,P014,3,1219,C256,Online,Tablet
T1624,2023-06-30,S002,P009,3,301,C159,Cash,Monitor
T1625,2023-06-19,S002,P007,3,351,C110,Online,Tablet
T1626,2023-12-22,S002,P008,1,1143,C224,Online,Printer
T1627,2023-07-10,S004,P014,2,1166,C382,Card,Tablet
T1628,2023-06-04,S002,P014,5,212,C337,Card,Tablet
T1629,2023-07-07,S005,P011,5,1154,C117,Online,Headphones
T1630,2023-01-07,S001,P014,5,1136,C123,Card,Tablet
T1631,2023-05-13,S004,P008,2,661,C109,Card,Printer
T1632,2023-08-23,S002,P003,3,1121,C307,Card,Monitor
T1633,2023-02-14,S001,P018,3,494,C145,Card,Monitor
T1634,2023-11-10,S003,P003,4,123,C127,Online,Monitor
T1635,2023-09-06,S002,P013,5,875,C288,Card,Monitor
T1636,2023-01-31,S001,P012,5,591,C240,Card,Monitor
T1637,2023-01-23,S005,P015,3,206,C109,Cash,Camera
T1638,2023-06-09,S003,P018,5,1339,C334,Online,Monitor
T1639,2023-12-29,S005,P005,3,305,C192,Card,Printer
T1640,2023-06-07,S001,P007,3,1112,C177,Cash,Tablet
T1641,2023-02-08,S005,P011,3,1128,C344,Card,Headphones
T1642,2023-03-23,S001,P011,1,1101,C255,Online,Headphones
T1643,2023-12-22,S001,P015,1,986,C318,Cash,Camera
T1644,2023-09-15,S005,P010,1,167,C385,Cash,Smartwatch
T1645,2023-07-25,S001,P015,1,419,C250,Online,Camera
T1646,2023-03-18,S002,P013,2,258,C188,Cash,Monitor
T1647,2023-01-12,S001,P014,4,636,C206,Cash,Tablet
T1648,2023-10-22,S004,P017,4,898,C394,Card,Smartphone
T1649,2023-08-12,S001,P013,3,365,C195,Cash,Monitor
T1650,2023-01-13,S004,P010,5,1466,C353,Online,Smartwatch
T1651,2023-02-15,S001,P001,1,493,C139,Card,Printer
T1652,2023-06-04,S001,P001,4,1332,C355,Cash,Printer
T1653,2023-04-23,S005,P015,4,1271,C154,Card,Camera
T1654,2023-08-21,S002,P016,1,677,C343,Online,Smartwatch
T1655,2023-01-17,S002,P012,2,494,C210,Cash,Monitor
T1656,2023-12-26,S003,P006,2,619,C354,Online,Mouse
T1657,2023-08-11,S005,P006,4,631,C212,Online,Mouse
T1658,2023-12-20,S005,P012,2,654,C274,Cash,Monitor
T1659,2023-07-07,S002,P015,1,790,C289,Cash,Camera
T1660,2023-12-10,S005,P004,4,957,C321,Card,Smartwatch
T1661,2023-12-31,S002,P004,1,698,C349,Online,Smartwatch
T1662,2023-06-12,S005,P002,2,354,C152,Cash,Headphones
T1663,2023-11-22,S001,P012,1,388,C262,Online,Monitor
T1664,2023-03-15,S002,P007,2,578,C135,Cash,Tablet
T1665,2023-08-21,S002,P020,2,103,C137,Online,Smartphone
T1666,2023-08-12,S004,P009,1,1185,C211,Card,Monitor
T1667,2023-11-15,S005,P009,2,733,C277,Online,Monitor
T1668,2023-03-01,S005,P008,3,468,C109,Cash,Printer
T1669,2023-12-01,S002,P014,1,354,C375,Card,Tablet
T1670,2023-08-10,S001,P001,3,134,C221,Card,Printer
T1671,2023-02-06,S001,P012,1,301,C205,Cash,Monitor
T1672,2023-10-05,S001,P002,2,175,C256,Card,Headphones
T1673,2023-07-15,S005,P013,2,659,C126,Online,Monitor
T1674,2023-12-18,S004,P004,4,1478,C396,Online,Smartwatch
T1675,2023-08-30,S002,P020,4,353,C125,Cash,Smartphone
T1676,2023-11-20,S003,P018,3,1101,C169,Online,Monitor
T1677,2023-08-07,S004,P019,2,897,C251,Cash,Camera
T1678,2023-07-11,S003,P016,4,1339,C165,Card,Smartwatch
T1679,2023-01-17,S004,P014,2,1125,C250,Online,Tablet
T1680,2023-01-12,S001,P008,1,704,C345,Cash,Printer
T1681,2023-07-12,S005,P012,4,693,C158,Online,Monitor
T1682,2023-01-22,S003,P009,3,907,C256,Card,Monitor
T1683,2023-04-30,S004,P006,4,560,C212,Card,Mouse
T1684,2023-07-29,S005,P018,2,256,C223,Online,Monitor
T1685,2023-11-02,S003,P002,5,623,C303,Card,Headphones
T1686,2023-09-27,S002,P008,5,924,C104,Cash,Printer
T1687,2023-07-11,S004,P014,2,560,C229,Online,Tablet
T1688,2023-06-24,S002,P006,1,250,C126,Online,Mouse
T1689,2023-10-12,S001,P010,4,872,C389,Card,Smartwatch
T1690,2023-07-23,S002,P008,5,1357,C127,Cash,Printer
T1691,2023-06-13,S002,P017,1,1430,C142,Online,Smartphone
T1692,2023-09-08,S004,P012,2,1120,C171,Online,Monitor
T1693,2023-08-15,S001,P017,1,1069,C164,Card,Smartphone
T1694,2023-01-07,S002,P013,2,186,C125,Card,Monitor
T1695,2023-01-29,S005,P019,4,179,C172,Cash,Camera
T1696,2023-02-02,S003,P012,1,1268,C368,Cash,Monitor
T1697,2023-05-14,S002,P016,4,1067,C195,Card,Smartwatch
T1698,2023-03-20,S001,P005,1,1437,C217,Cash,Printer
T1699,2023-02-27,S002,P016,2,481,C264,Card,Smartwatch
T1700,2023-01-26,S003,P006,2,1142,C378,Online,Mouse
T1701,2023-08-14,S001,P011,1,589,C165,Card,Headphones
T1702,2023-10-12,S004,P017,2,384,C360,Card,Smartphone
T1703,2023-01-04,S001,P014,3,575,C328,Card,Tablet
T1704,2023-04-09,S004,P006,3,607,C300,Online,Mouse
T1705,2023-02-08,S001,P011,4,958,C320,Cash,Headphones
T1706,2023-09-28,S003,P012,3,1089,C280,Cash,Monitor
T1707,2023-10-12,S003,P013,3,559,C328,Cash,Monitor
T1708,2023-06-06,S001,P004,5,258,C352,Card,Smartwatch
T1709,2023-03-16,S002,P007,5,1231,C399,Card,Tablet
T1710,2023-10-15,S003,P002,5,1410,C104,Cash,Headphones
T1711,2023-05-10,S004,P006,5,1314,C241,Online,Mouse
T1712,2023-06-24,S004,P006,2,107,C266,Online,Mouse
T1713,2023-03-25,S005,P018,4,865,C354,Online,Monitor
T1714,2023-01-22,S004,P020,4,1378,C253,Online,Smartphone
T1715,2023-01-27,S005,P008,3,1418,C167,Card,Printer
T1716,2023-07-14,S001,P008,4,1087,C155,Cash,Printer
T1717,2023-12-03,S001,P008,3,1432,C196,Online,Printer
T1718,2023-08-24,S001,P008,4,426,C267,Card,Printer
T1719,2023-04-02,S002,P001,1,292,C162,Card,Printer
T1720,2023-01-21,S002,P002,1,1042,C274,Card,Headphones
T1721,2023-10-30,S005,P012,4,1218,C353,Cash,Monitor
T1722,2023-12-23,S004,P015,2,940,C212,Card,Camera
T1723,2023-03-25,S004,P004,3,464,C315,Cash,Smartwatch
T1724,2023-09-19,S001,P003,4,443,C339,Cash,Monitor
T1725,2023-05-27,S003,P014,3,778,C327,Cash,Tablet
T1726,2023-09-14,S002,P008,5,407,C330,Cash,Printer
T1727,2023-02-27,S002,P013,4,1231,C333,Card,Monitor
T1728,2023-01-15,S001,P019,2,723,C263,Card,Camera
T1729,2023-06-11,S002,P005,5,67,C226,Card,Printer
T1730,2023-06-12,S001,P013,4,777,C353,Online,Monitor
T1731,2023-11-16,S005,P020,1,610,C299,Online,Smartphone
T1732,2023-10-08,S004,P001,4,1420,C297,Cash,Printer
T1733,2023-10-07,S003,P016,1,1131,C222,Cash,Smartwatch
T1734,2023-01-12,S004,P002,1,204,C364,Cash,Headphones
T1735,2023-10-01,S004,P007,4,536,C154,Cash,Tablet
T1736,2023-09-28,S005,P006,4,200,C235,Cash,Mouse
T1737,2023-07-27,S002,P005,1,1432,C251,Online,Printer
T1738,2023-01-27,S003,P004,3,417,C200,Cash,Smartwatch
T1739,2023-03-13,S002,P002,5,1120,C334,Card,Headphones
T1740,2023-03-01,S004,P010,2,256,C132,Cash,Smartwatch
T1741,2023-05-25,S001,P005,4,499,C162,Card,Printer
T1742,2023-04-03,S004,P018,5,973,C296,Card,Monitor
T1743,2023-11-05,S002,P010,5,746,C130,Card,Smartwatch
T1744,2023-01-08,S004,P015,3,619,C343,Card,Camera
T1745,2023-03-20,S001,P009,5,192,C206,Cash,Monitor
T1746,2023-01-27,S005,P011,4,1473,C395,Cash,Headphones
T1747,2023-06-23,S002,P017,5,1170,C233,Cash,Smartphone
T1748,2023-02-19,S004,P009,4,1120,C122,Cash,Monitor
T1749,2023-07-18,S002,P016,4,240,C256,Cash,Smartwatch
T1750,2023-12-15,S005,P006,1,189,C314,Online,Mouse
T1751,2023-06-30,S004,P011,3,664,C326,Card,Headphones
T1752,2023-01-24,S004,P017,2,1304,C385,Card,Smartphone
T1753,2023-11-12,S002,P004,1,1413,C271,Online,Smartwatch
T1754,2023-02-15,S002,P015,2,974,C142,Online,Camera
T1755,2023-01-15,S001,P001,4,1122,C160,Cash,Printer
T1756,2023-06-02,S005,P020,1,673,C177,Cash,Smartphone
T1757,2023-08-10,S001,P001,5,1389,C302,Card,Printer
T1758,2023-07-25,S004,P009,5,1395,C320,Cash,Monitor
T1759,2023-09-30,S002,P012,2,136,C287,Card,Monitor
T1760,2023-08-24,S004,P004,4,331,C196,Cash,Smartwatch
T1761,2023-12-06,S004,P013,2,813,C312,Cash,Monitor
T1762,2023-08-16,S003,P007,3,1147,C362,Card,Tablet
T1763,2023-01-09,S003,P008,5,502,C177,Online,Printer
T1764,2023-06-15,S004,P013,1,96,C131,Online,Monitor
T1765,2023-11-15,S002,P011,1,1169,C139,Cash,Headphones
T1766,2023-08-02,S004,P009,1,987,C314,Online,Monitor
T1767,2023-04-27,S003,P016,5,80,C226,Cash,Smartwatch
T1768,2023-12-10,S002,P010,4,583,C265,Online,Smartwatch
T1769,2023-03-13,S004,P011,5,66,C346,Online,Headphones
T1770,2023-03-05,S005,P012,5,1285,C209,Card,Monitor
T1771,2023-07-24,S005,P014,1,1308,C188,Online,Tablet
T1772,2023-07-28,S004,P019,5,441,C300,Cash,Camera
T1773,2023-03-13,S002,P012,1,1056,C371,Card,Monitor
T1774,2023-10-04,S004,P018,4,403,C151,Online,Monitor
T1775,2023-10-01,S004,P017,3,354,C298,Card,Smartphone
T1776,2023-11-16,S003,P003,1,558,C123,Online,Monitor
T1777,2023-12-04,S005,P001,2,761,C253,Cash,Printer
T1778,2023-04-05,S003,P019,3,1468,C323,Cash,Camera
T1779,2023-06-15,S003,P004,4,734,C321,Card,Smartwatch
T1780,2023-02-01,S004,P016,3,835,C251,Online,Smartwatch
T1781,2023-01-11,S003,P012,1,906,C366,Online,Monitor
T1782,2023-10-28,S005,P013,4,226,C173,Card,Monitor
T1783,2023-08-05,S003,P017,2,1479,C177,Card,Smartphone
T1784,2023-10-16,S005,P008,1,350,C132,Cash,Printer
T1785,2023-04-12,S003,P013,1,494,C165,Card,Monitor
T1786,2023-09-24,S005,P020,4,1200,C118,Online,Smartphone
T1787,2023-08-02,S003,P005,4,1422,C264,Card,Printer
T1788,2023-06-28,S003,P018,3,70,C387,Cash,Monitor
T1789,2023-03-29,S002,P015,2,1065,C154,Card,Camera
T1790,2023-02-10,S005,P012,3,760,C163,Online,Monitor
T1791,2023-03-17,S005,P017,3,750,C357,Card,Smartphone
T1792,2023-02-15,S005,P015,1,1493,C339,Card,Camera
T1793,2023-06-09,S001,P002,4,201,C109,Card,Headphones
T1794,2023-03-21,S003,P006,1,1233,C220,Cash,Mouse
T1795,2023-11-06,S005,P017,2,908,C190,Cash,Smartphone
T1796,2023-03-27,S001,P016,3,145,C275,Cash,Smartwatch
T1797,2023-04-02,S002,P017,2,1425,C103,Cash,Smartphone
T1798,2023-05-28,S005,P020,4,1148,C230,Online,Smartphone
T1799,2023-06-10,S005,P009,4,927,C154,Online,Monitor
T1800,2023-07-21,S001,P005,5,689,C393,Cash,Printer
T1801,2023-08-30,S003,P001,2,1432,C284,Cash,Printer
T1802,2023-12-19,S002,P006,1,1206,C324,Cash,Mouse
T1803,2023-01-02,S005,P014,2,449,C112,Card,Tablet
T1804,2023-08-13,S003,P017,3,1212,C295,Online,Smartphone
T1805,2023-10-16,S002,P019,4,295,C347,Card,Camera
T1806,2023-08-21,S004,P001,4,1364,C254,Cash,Printer
T1807,2023-03-18,S004,P001,2,161,C178,Online,Printer
T1808,2023-04-26,S002,P013,2,1243,C240,Cash,Monitor
T1809,2023-06-03,S001,P014,2,1313,C190,Card,Tablet
T1810,2023-04-13,S002,P006,3,1410,C244,Online,Mouse
T1811,2023-07-13,S002,P006,3,1211,C172,Card,Mouse
T1812,2023-06-15,S001,P001,1,1309,C277,Online,Printer
T1813,2023-12-25,S001,P014,2,843,C363,Cash,Tablet
T1814,2023-03-31,S003,P003,1,1076,C371,Online,Monitor
T1815,2023-06-23,S003,P010,5,165,C205,Card,Smartwatch
T1816,2023-05-02,S001,P019,3,1204,C172,Card,Camera
T1817,2023-05-23,S004,P019,4,983,C174,Card,Camera
T1818,2023-04-16,S004,P019,5,1474,C243,Card,Camera
T1819,2023-11-01,S002,P004,4,1274,C162,Cash,Smartwatch
T1820,2023-12-26,S005,P020,5,341,C246,Card,Smartphone
T1821,2023-11-13,S002,P019,1,391,C146,Cash,Camera
T1822,2023-05-03,S002,P010,1,1064,C329,Online,Smartwatch
T1823,2023-01-09,S005,P002,3,1289,C205,Card,Headphones
T1824,2023-09-19,S001,P004,4,634,C209,Online,Smartwatch
T1825,2023-03-14,S004,P006,5,1439,C221,Online,Mouse
T1826,2023-12-25,S002,P007,2,1491,C143,Cash,Tablet
T1827,2023-08-11,S005,P016,2,76,C199,Card,Smartwatch
T1828,2023-02-10,S003,P007,3,504,C294,Cash,Tablet
T1829,2023-07-23,S002,P018,4,967,C314,Card,Monitor
T1830,2023-09-21,S004,P020,2,629,C329,Online,Smartphone
T1831,2023-11-24,S001,P019,3,63,C285,Cash,Camera
T1832,2023-06-27,S002,P009,3,147,C212,Card,Monitor
T1833,2023-12-14,S002,P020,4,328,C372,Online,Smartphone
T1834,2023-11-14,S005,P010,2,539,C202,Cash,Smartwatch
T1835,2023-03-25,S003,P013,2,1034,C310,Cash,Monitor
T1836,2023-11-14,S003,P018,2,1010,C327,Cash,Monitor
T1837,2023-04-21,S001,P016,1,673,C381,Cash,Smartwatch
T1838,2023-09-08,S004,P017,2,256,C122,Online,Smartphone
T1839,2023-01-07,S001,P013,5,1306,C348,Online,Monitor
T1840,2023-03-25,S002,P012,1,646,C259,Online,Monitor
T1841,2023-07-27,S002,P010,1,744,C329,Online,Smartwatch
T1842,2023-11-10,S003,P001,1,1312,C287,Card,Printer
T1843,2023-01-22,S004,P008,1,299,C243,Online,Printer
T1844,2023-01-03,S005,P018,3,789,C124,Cash,Monitor
T1845,2023-05-07,S004,P002,5,355,C241,Cash,Headphones
T1846,2023-10-24,S002,P016,4,1309,C340,Cash,Smartwatch
T1847,2023-07-07,S005,P012,2,1364,C392,Cash,Monitor
T1848,2023-12-28,S004,P009,1,1112,C182,Card,Monitor
T1849,2023-01-14,S004,P003,4,1047,C148,Cash,Monitor
T1850,2023-01-12,S005,P004,3,767,C271,Cash,Smartwatch
T1851,2023-03-28,S002,P002,4,232,C362,Cash,Headphones
T1852,2023-01-12,S004,P008,1,694,C168,Online,Printer
T1853,2023-01-25,S005,P010,5,79,C114,Online,Smartwatch
T1854,2023-10-28,S002,P016,4,1461,C130,Card,Smartwatch
T1855,2023-08-31,S005,P011,1,816,C210,Card,Headphones
T1856,2023-05-02,S005,P018,1,1216,C312,Card,Monitor
T1857,2023-05-27,S004,P014,2,664,C364,Cash,Tablet
T1858,2023-02-24,S002,P008,2,1492,C302,Card,Printer
T1859,2023-08-26,S004,P015,5,1054,C184,Online,Camera
T1860,2023-12-22,S001,P017,2,123,C153,Online,Smartphone
T1861,2023-06-22,S001,P018,5,1128,C356,Online,Monitor
T1862,2023-08-09,S002,P006,3,1011,C174,Cash,Mouse
T1863,2023-04-29,S005,P014,3,73,C320,Cash,Tablet
T1864,2023-11-05,S004,P003,2,1095,C243,Card,Monitor
T1865,2023-07-02,S004,P007,3,477,C200,Card,Tablet
T1866,2023-10-15,S002,P015,4,1105,C229,Card,Camera
T1867,2023-11-03,S002,P016,4,912,C319,Card,Smartwatch
T1868,2023-10-27,S001,P016,4,388,C371,Cash,Smartwatch
T1869,2023-03-23,S003,P008,3,561,C122,Online,Printer
T1870,2023-07-30,S002,P007,4,1143,C278,Cash,Tablet
T1871,2023-05-30,S003,P006,5,721,C148,Card,Mouse
T1872,2023-02-06,S002,P002,1,1161,C217,Cash,Headphones
T1873,2023-12-18,S005,P013,2,926,C279,Online,Monitor
T1874,2023-11-08,S005,P012,5,620,C373,Cash,Monitor
T1875,2023-12-27,S001,P015,4,813,C279,Online,Camera
T1876,2023-02-28,S001,P009,1,1292,C149,Card,Monitor
T1877,2023-05-11,S003,P002,2,762,C355,Cash,Headphones
T1878,2023-07-21,S002,P017,5,638,C130,Card,Smartphone
T1879,2023-08-31,S004,P005,2,816,C185,Card,Printer
T1880,2023-02-04,S001,P011,3,1343,C377,Online,Headphones
T1881,2023-04-03,S004,P019,4,868,C134,Online,Camera
T1882,2023-07-26,S004,P007,5,127,C198,Card,Tablet
T1883,2023-12-19,S002,P002,5,59,C176,Online,Headphones
T1884,2023-11-28,S003,P016,1,1409,C275,Online,Smartwatch
T1885,2023-11-01,S002,P012,1,685,C349,Card,Monitor
T1886,2023-12-16,S001,P015,1,1259,C234,Card,Camera
T1887,2023-08-01,S004,P001,2,1194,C278,Online,Printer
T1888,2023-06-08,S002,P013,4,641,C328,Card,Monitor
T1889,2023-01-24,S002,P006,2,767,C163,Card,Mouse
T1890,2023-10-20,S002,P013,4,614,C368,Online,Monitor
T1891,2023-01-04,S001,P018,5,1347,C358,Cash,Monitor
T1892,2023-08-08,S003,P003,2,459,C244,Cash,Monitor
T1893,2023-12-30,S002,P001,2,407,C152,Card,Printer
T1894,2023-01-20,S001,P015,2,147,C199,Online,Camera
T1895,2023-06-01,S004,P013,3,1056,C145,Card,Monitor
T1896,2023-02-19,S005,P005,4,290,C142,Online,Printer
T1897,2023-06-26,S001,P013,4,606,C157,Card,Monitor
T1898,2023-04-06,S005,P005,2,760,C133,Card,Printer
T1899,2023-04-15,S002,P019,3,1187,C214,Online,Camera
T1900,2023-09-07,S002,P018,2,1314,C400,Card,Monitor
T1901,2023-04-27,S001,P010,4,205,C214,Cash,Smartwatch
T1902,2023-12-20,S005,P008,5,401,C156,Cash,Printer
T1903,2023-08-16,S002,P015,3,93,C144,Online,Camera
T1904,2023-03-07,S004,P020,3,641,C312,Card,Smartphone
T1905,2023-12-01,S003,P004,2,1385,C134,Cash,Smartwatch
T1906,2023-09-19,S003,P002,5,187,C370,Online,Headphones
T1907,2023-10-22,S002,P006,4,485,C296,Online,Mouse
T1908,2023-08-31,S005,P003,1,803,C225,Online,Monitor
T1909,2023-07-05,S002,P007,4,192,C179,Cash,Tablet
T1910,2023-09-03,S005,P010,4,1073,C355,Cash,Smartwatch
T1911,2023-05-05,S004,P006,5,1372,C245,Cash,Mouse
T1912,2023-09-25,S005,P016,3,311,C183,Cash,Smartwatch
T1913,2023-05-11,S002,P002,4,561,C330,Card,Headphones
T1914,2023-08-25,S004,P017,3,722,C237,Cash,Smartphone
T1915,2023-01-18,S001,P013,5,111,C127,Online,Monitor
T1916,2023-02-09,S003,P001,5,1496,C277,Card,Printer
T1917,2023-01-21,S002,P006,2,1469,C307,Cash,Mouse
T1918,2023-08-13,S002,P005,1,80,C313,Card,Printer
T1919,2023-12-21,S002,P013,5,1403,C137,Online,Monitor
T1920,2023-10-09,S004,P018,5,998,C393,Cash,Monitor
T1921,2023-01-08,S001,P012,3,851,C279,Card,Monitor
T1922,2023-04-10,S005,P007,5,1242,C260,Cash,Tablet
T1923,2023-08-28,S001,P015,4,315,C112,Card,Camera
T1924,2023-03-28,S004,P003,2,357,C269,Card,Monitor
T1925,2023-10-25,S002,P016,2,508,C180,Online,Smartwatch
T1926,2023-01-14,S003,P001,4,1258,C114,Online,Printer
T1927,2023-11-30,S002,P016,5,383,C154,Cash,Smartwatch
T1928,2023-01-02,S005,P012,1,564,C354,Cash,Monitor
T1929,2023-10-20,S003,P019,5,490,C165,Card,Camera
T1930,2023-11-21,S002,P008,2,722,C158,Online,Printer
T1931,2023-02-10,S003,P012,1,440,C196,Online,Monitor
T1932,2023-11-14,S001,P015,3,984,C121,Card,Camera
T1933,2023-11-12,S004,P002,3,609,C360,Online,Headphones
T1934,2023-04-21,S002,P017,5,303,C173,Online,Smartphone
T1935,2023-01-14,S005,P007,5,1408,C348,Card,Tablet
T1936,2023-08-19,S001,P013,1,1473,C227,Cash,Monitor
T1937,2023-03-25,S002,P001,1,1239,C146,Cash,Printer
T1938,2023-05-10,S001,P006,5,1333,C368,Cash,Mouse
T1939,2023-08-19,S005,P013,2,1077,C228,Card,Monitor
T1940,2023-11-22,S002,P011,3,168,C130,Cash,Headphones
T1941,2023-05-25,S005,P010,1,1045,C194,Card,Smartwatch
T1942,2023-12-11,S003,P016,2,519,C324,Card,Smartwatch
T1943,2023-01-28,S005,P020,5,834,C200,Online,Smartphone
T1944,2023-03-07,S003,P017,4,1143,C171,Online,Smartphone
T1945,2023-06-12,S002,P017,1,743,C181,Cash,Smartphone
T1946,2023-08-17,S003,P004,4,914,C400,Card,Smartwatch
T1947,2023-09-18,S002,P005,2,825,C208,Cash,Printer
T1948,2023-06-13,S002,P014,3,1443,C202,Cash,Tablet
T1949,2023-10-28,S004,P020,2,230,C191,Online,Smartphone
T1950,2023-10-30,S002,P010,3,1078,C116,Cash,Smartwatch
T1951,2023-10-14,S003,P014,2,1270,C210,Cash,Tablet
T1952,2023-01-10,S004,P001,1,96,C363,Online,Printer
T1953,2023-07-14,S004,P011,1,683,C260,Cash,Headphones
T1954,2023-04-28,S002,P018,4,1213,C353,Cash,Monitor
T1955,2023-09-27,S005,P016,2,638,C189,Card,Smartwatch
T1956,2023-03-21,S005,P018,2,359,C195,Cash,Monitor
T1957,2023-04-03,S004,P008,4,323,C372,Online,Printer
T1958,2023-09-23,S002,P010,5,889,C347,Online,Smartwatch
T1959,2023-11-28,S005,P010,2,1463,C306,Card,Smartwatch
T1960,2023-12-16,S002,P005,2,508,C386,Online,Printer
T1961,2023-12-27,S002,P010,2,782,C348,Online,Smartwatch
T1962,2023-09-14,S004,P018,5,410,C167,Online,Monitor
T1963,2023-05-13,S004,P006,1,1067,C146,Cash,Mouse
T1964,2023-10-03,S001,P003,4,1142,C143,Card,Monitor
T1965,2023-09-21,S005,P008,5,711,C329,Card,Printer
T1966,2023-06-20,S005,P009,3,748,C334,Card,Monitor
T1967,2023-01-01,S005,P005,3,934,C299,Card,Printer
T1968,2023-11-09,S003,P002,5,807,C132,Online,Headphones
T1969,2023-03-05,S002,P002,5,1105,C364,Cash,Headphones
T1970,2023-10-11,S004,P007,1,670,C213,Online,Tablet
T1971,2023-05-01,S005,P017,3,231,C376,Online,Smartphone
T1972,2023-04-17,S001,P010,4,735,C246,Online,Smartwatch
T1973,2023-06-24,S005,P012,2,730,C106,Online,Monitor
T1974,2023-07-23,S002,P002,2,297,C208,Card,Headphones
T1975,2023-06-14,S002,P010,1,669,C360,Card,Smartwatch
T1976,2023-11-01,S004,P020,1,1370,C171,Cash,Smartphone
T1977,2023-04-30,S003,P001,3,79,C262,Online,Printer
T1978,2023-02-13,S004,P004,4,1375,C200,Card,Smartwatch
T1979,2023-11-08,S005,P013,4,922,C133,Cash,Monitor
T1980,2023-06-05,S001,P012,5,997,C243,Online,Monitor
T1981,2023-07-26,S004,P011,1,1425,C344,Online,Headphones
T1982,2023-04-18,S003,P010,2,1034,C324,Card,Smartwatch
T1983,2023-09-08,S004,P015,2,366,C314,Online,Camera
T1984,2023-11-30,S002,P005,3,786,C220,Online,Printer
T1985,2023-05-10,S005,P017,2,1470,C268,Card,Smartphone
T1986,2023-10-20,S005,P005,4,1162,C317,Cash,Printer
T1987,2023-01-20,S005,P002,4,1307,C317,Cash,Headphones
T1988,2023-10-09,S005,P009,1,217,C154,Card,Monitor
T1989,2023-10-12,S005,P006,3,792,C308,Card,Mouse
T1990,2023-01-01,S005,P018,2,175,C180,Cash,Monitor
T1991,2023-04-29,S001,P014,1,622,C251,Cash,Tablet
T1992,2023-02-04,S003,P019,5,169,C155,Card,Camera
T1993,2023-07-17,S005,P014,5,1058,C105,Card,Tablet
T1994,2023-09-02,S003,P008,2,1263,C135,Card,Printer
T1995,2023-02-28,S005,P017,2,609,C219,Online,Smartphone
T1996,2023-11-21,S004,P003,2,1275,C297,Card,Monitor
T1997,2023-06-10,S005,P010,4,1132,C154,Online,Smartwatch
T1998,2023-06-28,S002,P017,2,746,C359,Cash,Smartphone
T1999,2023-07-25,S001,P011,5,272,C362,Cash,Headphones
T2000,2023-01-12,S004,P008,2,1084,C102,Card,Printer
T2001,2023-10-03,S004,P001,3,842,C182,Card,Printer
T2002,2023-06-30,S002,P013,5,863,C105,Cash,Monitor
T2003,2023-08-30,S005,P004,3,359,C274,Cash,Smartwatch
T2004,2023-08-04,S001,P007,5,1061,C239,Cash,Tablet
T2005,2023-09-08,S004,P014,1,798,C293,Cash,Tablet
T2006,2023-10-26,S001,P005,5,1107,C238,Card,Printer
T2007,2023-05-06,S004,P011,5,1068,C397,Online,Headphones
T2008,2023-08-05,S005,P017,3,1413,C216,Cash,Smartphone
T2009,2023-11-02,S004,P005,3,530,C144,Cash,Printer
T2010,2023-10-12,S004,P020,5,623,C389,Online,Smartphone
T2011,2023-07-04,S003,P003,5,874,C319,Card,Monitor
T2012,2023-02-08,S005,P005,4,1166,C156,Online,Printer
T2013,2023-08-11,S002,P015,1,677,C342,Card,Camera
T2014,2023-07-03,S002,P019,1,1206,C358,Card,Camera
T2015,2023-06-27,S005,P016,2,893,C101,Card,Smartwatch
T2016,2023-10-21,S002,P008,5,1038,C389,Card,Printer
T2017,2023-12-06,S005,P013,5,468,C203,Card,Monitor
T2018,2023-05-31,S002,P016,5,79,C392,Cash,Smartwatch
T2019,2023-05-06,S003,P003,5,347,C249,Card,Monitor
T2020,2023-10-28,S002,P001,1,1134,C184,Cash,Printer
T2021,2023-11-04,S004,P009,3,507,C126,Card,Monitor
T2022,2023-12-02,S005,P009,4,353,C275,Cash,Monitor
T2023,2023-08-22,S001,P017,3,1007,C323,Online,Smartphone
T2024,2023-01-08,S001,P002,3,389,C229,Online,Headphones
T2025,2023-12-07,S005,P009,1,497,C242,Cash,Monitor
T2026,2023-05-09,S003,P019,4,1375,C398,Card,Camera
